N_PROF,N_LEVELS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
0,52,142,D,A,2902772,1,762.9,2.4,1,34.98259,0.01,1,8.054,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,53,142,D,A,2902772,1,788.1,2.4,1,34.97858,0.01,1,7.896,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,54,142,D,A,2902772,1,813.0,2.4,1,34.97461,0.01,1,7.743,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,55,142,D,A,2902772,1,838.0,2.4,1,34.96847,0.01,1,7.579,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,56,142,D,A,2902772,1,862.7,2.4,1,34.96457,0.01,1,7.456,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,57,142,D,A,2902772,1,887.6,2.4,1,34.95853,0.01,1,7.307,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,58,142,D,A,2902772,1,914.2,2.4,1,34.95462,0.01,1,7.157,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,59,142,D,A,2902772,1,937.7,2.4,1,34.94844,0.01,1,7.003,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,60,142,D,A,2902772,1,962.8,2.4,1,34.94341,0.01,1,6.888,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,61,142,D,A,2902772,1,988.0,2.4,1,34.93953,0.01,1,6.779,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,62,142,D,A,2902772,1,1013.2,2.4,1,34.93452,0.01,1,6.637,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,63,142,D,A,2902772,1,1038.2,2.4,1,34.92942,0.01,1,6.501,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,64,142,D,A,2902772,1,1063.0,2.4,1,34.92646,0.01,1,6.392,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
